rc_cum_prod, mem_cum_prod
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1621453793017836238575625386040958873097571882051837332812226781922945865132,1132244546851455874103458051713684930078779319602313388798936085149434212943
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1621453793017836238575625386040958873097571882051837332812226781922945865132,2586014768577830882518645794084325763648577914017550285021540105163368102618
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1621453793017836238575625386040958873097571882051837332812226781922945865132,1648396229832247295352239477206261797518350887860678331763063652604879322785
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1621453793017836238575625386040958873097571882051837332812226781922945865132,1800372431704147300894274311141368461689073746314217773205891544511084047442
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1621453793017836238575625386040958873097571882051837332812226781922945865132,45866125995701357201019193214767261409274644279273667922728016085752568824
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1621453793017836238575625386040958873097571882051837332812226781922945865132,1777826203374879463744774292189285737474275833573155654437791122854687113872
1621453793017836238575625386040958873097571882051837332812226781922945865132,0
1814816602289719667726305251252997144619969882406085762211254772216031294026,2683808592858720550112551234951261063262400570988600803099889514300755352866
1814816602289719667726305251252997144619969882406085762211254772216031294026,0
1814816602289719667726305251252997144619969882406085762211254772216031294026,2523086128656849478490050018397733272764295439129551560521170428218409048613
1814816602289719667726305251252997144619969882406085762211254772216031294026,0
1814816602289719667726305251252997144619969882406085762211254772216031294026,1551915049580761683141900331100748760245388539322611584336912111417168001683
1814816602289719667726305251252997144619969882406085762211254772216031294026,0
1814816602289719667726305251252997144619969882406085762211254772216031294026,2027647847545253436764047106991258783124065596604718934718746173465335181421
1814816602289719667726305251252997144619969882406085762211254772216031294026,0
894153199662629219408799820152990056242443236244667729808238786586358160167,2529832223202100522515594452577522783706380177040984070640791289663112480476
894153199662629219408799820152990056242443236244667729808238786586358160167,0
894153199662629219408799820152990056242443236244667729808238786586358160167,2001217192696969842016802968827036009415200368653079623524591390706337009710
894153199662629219408799820152990056242443236244667729808238786586358160167,0
894153199662629219408799820152990056242443236244667729808238786586358160167,1723017552286701227390202862004124245085600685594460115344294275899949749753
894153199662629219408799820152990056242443236244667729808238786586358160167,0
894153199662629219408799820152990056242443236244667729808238786586358160167,301417253013336170662943121594404455939291487363196698144095425656266502460
894153199662629219408799820152990056242443236244667729808238786586358160167,0
3121940707365287504369408013699125112899692761637899739465533299695558919981,283304005838026751629181876732553125008908389482108035535072097683514057056
3121940707365287504369408013699125112899692761637899739465533299695558919981,0
3121940707365287504369408013699125112899692761637899739465533299695558919981,607884463028351606620553626445878179055413140493921011267753302720236546728
3121940707365287504369408013699125112899692761637899739465533299695558919981,0
2710454672218583593803373310280212764071388537282822113496365300431159124188,1209135866040585173281193669187392969338538648391597072408222731907910180395
2710454672218583593803373310280212764071388537282822113496365300431159124188,0
2710454672218583593803373310280212764071388537282822113496365300431159124188,3370908028279374878744157463311186048865930013013584890499978703629352772383
2710454672218583593803373310280212764071388537282822113496365300431159124188,0
3113107761183227548887745202695691374081400161011080500242491479292364994038,397117889912182600297220356007299711501242611610596194006443502435111427318
3113107761183227548887745202695691374081400161011080500242491479292364994038,0
3113107761183227548887745202695691374081400161011080500242491479292364994038,366796152491765343582816118844530497956515727560010972438727804644282053825
3113107761183227548887745202695691374081400161011080500242491479292364994038,0
3113107761183227548887745202695691374081400161011080500242491479292364994038,3150836812056701384310596372087109420282080271138018421117902544622177192887
3113107761183227548887745202695691374081400161011080500242491479292364994038,0
3113107761183227548887745202695691374081400161011080500242491479292364994038,1731472078298698918120596708939185840990996180783632090334520971440203947871
3113107761183227548887745202695691374081400161011080500242491479292364994038,0
2251788309742847570400102777739603692881683199598610375881560668320636252936,2994268507368565322977665102624248995699229592656713283869615045843907993734
2251788309742847570400102777739603692881683199598610375881560668320636252936,0
2251788309742847570400102777739603692881683199598610375881560668320636252936,1060475956837616607207470530499038002079242784191911432724357396393281649795
2251788309742847570400102777739603692881683199598610375881560668320636252936,0
2804553126102462987197939864316034924966551985169425484933128159601139493754,439929801621435876184651567125768085431304817897261569061991075878902026290
